Marcelan Prime|Marcelan_Prime_system|Not in SWGalaxyMap|NULL|NULL|J5|NULL|Wild_Space|0|1
Marcellus|Marcellus_system|NULL|4334.46|4559.97|N6|Meerian_sector|Outer_Rim_Territories|3|1
Marfa|Marfa_system|Not in SWGalaxyMap|NULL|NULL|M10|NULL|Core_Worlds|0|1
Maridun|Maridun_system|NULL|7690.79|5339.66|Q6|Rolion_sector|Outer_Rim_Territories|3|1
Markbee's Star|Markbee's_Star_system|NULL|1251.93|6867.72|L5|Atrivis_sector|Outer_Rim_Territories|4|1
Markon|Markon_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Core_Worlds|0|1
Marleyvane|Marleyvane_system|Not in SWGalaxyMap|NULL|NULL|T8|Tharin_sector|Outer_Rim_Territories|0|1
Marmoth|Marmoth_system|NULL|-943.55|7742.68|K4|Albarrio_sector|Outer_Rim_Territories|4|1
Marngar|Marngar_system|Not in SWGalaxyMap|NULL|NULL|M10|NULL|Core_Worlds|0|1
Maro Della|Maro_Della_system|Not in SWGalaxyMap|NULL|NULL|L17|Mektrun_sector|Mid_Rim|0|1
Marotan|Marotan_system|Not in SWGalaxyMap|NULL|NULL|O9|NULL|Inner_Rim|0|1
Marquarra|Marquarra_system|NULL|-2271.53|7054.12|J5|Prefsbelt_sector|Outer_Rim_Territories|4|1
Marranis|Marranis_system|Not in SWGalaxyMap|NULL|NULL|P5|Esstran_sector|Outer_Rim_Territories|0|1
Marrovia|Marrovia_system|NULL|6952.97|6360.26|P5|Gordian_Reach|Outer_Rim_Territories|4|1
Maryo|Maryo_system|NULL|10704.8|8952.05|S4|Corporate_Sector|Outer_Rim_Territories|4|1
Maryx Minor|Maryx_Minor_system|NULL|5488.27|-14365.2|O19|Sujimis_sector|Outer_Rim_Territories|3|1
Marzoon|Marzoon_system|NULL|-4031.91|-9511.85|I16|Marzoon_sector|Mid_Rim|3|1
Masgen|Masgen_system|Not in SWGalaxyMap|-3021.92|4287.5|I7|Churnis_sector|Mid_Rim|0|1
Masposhani|Masposhani_system|Not in SWGalaxyMap|NULL|NULL|Q9|Taldot_sector|Mid_Rim|0|1
Massoss|Massoss_system|Not in SWGalaxyMap|NULL|NULL|G8|Chiss_Ascendancy|Unknown_Regions|0|1
Masterra|Masterra_system|NULL|8061.44|-6944.2|Q14|Hertae_sector|Mid_Rim|3|1
Matabre|Matabre_system|Not in SWGalaxyMap|NULL|NULL|Q7|Eucer_sector|Mid_Rim|0|1
Matacorn|Matacorn_system|Not in SWGalaxyMap|NULL|NULL|P15|Lambda_sector|Mid_Rim|0|1
Mataou|Mataou_system|NULL|-1330.83|-12924.7|K18|Anoat_sector|Outer_Rim_Territories|4|1
Matra|Matra_system|NULL|11175.5|8686.21|S4|Corporate_Sector|Outer_Rim_Territories|4|1
Mattri|Mattri_system|NULL|5218.99|-1351.46|O10|NULL|Inner_Rim|3|1
Mauk|Mauk_system|Not in SWGalaxyMap|NULL|NULL|R9|Kastolar_sector|Mid_Rim|0|1
Maun Digitalis|Maun_Digitalis_system|Not in SWGalaxyMap|NULL|NULL|L8|NULL|Colonies|0|1
Mavinia|Mavinia_system|Not in SWGalaxyMap|NULL|NULL|N13|NULL|Inner_Rim|0|1
Mavva|Mavva_system|Not in SWGalaxyMap|NULL|NULL|R3|Aparo_sector|Outer_Rim_Territories|0|1
Mawan|Mawan_system|NULL|2531.71|-1667.44|M11|NULL|Core_Worlds|3|1
Maxca|Maxca_system|Not in SWGalaxyMap|NULL|NULL|O14|Brak_sector|Expansion_Region|0|1
Maxet|Maxet_system|Not in SWGalaxyMap|NULL|NULL|N5|Tragan_Cluster|Outer_Rim_Territories|0|1
Maya Kovel|Maya_Kovel_system|NULL|-4840.71|-10225.6|H16|Moddell_sector|Outer_Rim_Territories|4|1
Mayagil|Mayagil_system|Not in SWGalaxyMap|NULL|NULL|M18|Mayagil_sector|Outer_Rim_Territories|0|1
Mazhar|Mazhar_system|Not in SWGalaxyMap|NULL|NULL|R6|Spadja_sector|Outer_Rim_Territories|0|1
Mazuma|Mazuma_system|Not in SWGalaxyMap|NULL|NULL|Q6|Nuiri_sector|Outer_Rim_Territories|0|1
Meastrinnar|Meastrinnar_system|NULL|-1414.7|2131.42|K8|NULL|Inner_Rim|4|1
Mechis|Mechis_system|NULL|1391.51|-6994.25|L14|NULL|Inner_Rim|2|1
Medepiest|Medepiest_system|Not in SWGalaxyMap|NULL|NULL|P15|Lambda_sector|Mid_Rim|0|1
Media|Media_system|NULL|10837.5|8863|S4|Corporate_Sector|Outer_Rim_Territories|4|1
Medth|Medth_system|NULL|2248.18|-10920.6|M17|Ado_sector|Mid_Rim|3|1
Meedis Minor|Meedis_Minor_system|Not in SWGalaxyMap|NULL|NULL|Q14|Tandon_sector|Mid_Rim|0|1
Meglumine|Meglumine_system|Not in SWGalaxyMap|-1788.7|2209.3|J8|NULL|Inner_Rim|0|1
Mek va Uil|Mek_va_Uil_system|NULL|5814.44|-4633.97|O13|Surron_sector|Expansion_Region|3|1
Melahna|Melahna_system|Not in SWGalaxyMap|NULL|NULL|K9|NULL|Core_Worlds|0|1
Melasaton|Melasaton_system|Not in SWGalaxyMap|NULL|NULL|L18|Jjannex_sector|Outer_Rim_Territories|0|1
Melida/Daan|Melida/Daan_system|NULL|6922.54|-11504.7|P17|Cadavine_sector|Outer_Rim_Territories|3|1
Melinz|Melinz_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Core_Worlds|0|1
Melldia|Melldia_system|Not in SWGalaxyMap|NULL|NULL|Q4|Esstran_sector|Outer_Rim_Territories|0|1
Melnea's World|Melnea's_World_system|NULL|10078.3|-10235.8|R16|Arkanis_sector|Outer_Rim_Territories|4|1
Melus|Melus_system|Not in SWGalaxyMap|NULL|NULL|L7|Nicandra_sector|Mid_Rim|0|1
Mendacia|Mendacia_system|Not in SWGalaxyMap|NULL|NULL|P13|Fei_Hu_sector|Mid_Rim|0|1
Mendavi|Mendavi_system|Not in SWGalaxyMap|NULL|NULL|S16|Ferra_sector|Outer_Rim_Territories|0|1
Mendenbatt|Mendenbatt_system|Not in SWGalaxyMap|NULL|NULL|R5|Mortex_sector|Outer_Rim_Territories|0|1
Mendicat|Mendicat_system|NULL|-3575.68|2499.69|I8|NULL|Wild_Space|3|1
Mengjini|Mengjini_system|Not in SWGalaxyMap|NULL|NULL|L7|Bright_Jewel_sector|Mid_Rim|0|1
Mennaalii|Mennaalii_system|NULL|435.63|-5652.77|L13|Tapani_sector|Colonies|3|1
Mentanar Vosk|Mentanar_Vosk_system|Not in SWGalaxyMap|NULL|NULL|O4|Nijune_sector|Outer_Rim_Territories|0|1
Mepha'as Prime|Mepha'as_Prime_system|Not in SWGalaxyMap|NULL|NULL|O6|Belsmuth_sector|Outer_Rim_Territories|0|1
Mephitis|Mephitis_system|Not in SWGalaxyMap|NULL|NULL|J13|NULL|Colonies|0|1
Mephout|Mephout_system|NULL|-5528.49|-15918.5|H20|Mephout_Dominion|Wild_Space|2|1
Merakai|Merakai_system|NULL|-925.83|769.32|K9|NULL|Colonies|3|1
Meria|Meria_system|Not in SWGalaxyMap|NULL|NULL|H15|NULL|Mid_Rim|0|1
Meridian|Meridian_system|Not in SWGalaxyMap|NULL|NULL|R7|Meridian_sector|Outer_Rim_Territories|0|1
Merikon|Merikon_system|Not in SWGalaxyMap|NULL|NULL|K6|Fath_sector|Outer_Rim_Territories|0|1
Meris|Meris_system|Not in SWGalaxyMap|NULL|NULL|M19|Elrood_sector|Outer_Rim_Territories|0|1
Merren|Merren_system|NULL|5393.45|-6544.47|O14|Chaykin_sector|Expansion_Region|3|1
Merson|Merson_system|NULL|5510.68|-547.58|O10|Airon_sector|Inner_Rim|3|1
Merthia|Merthia_system|Not in SWGalaxyMap|NULL|NULL|N13|Merthian_sector|Expansion_Region|0|1
Meruud|Meruud_system|Not in SWGalaxyMap|NULL|NULL|I16|Narrant_sector|Mid_Rim|0|1
Mes Cavoli|Mes_Cavoli_system|Not in SWGalaxyMap|NULL|NULL|O7|Venaarian_sector|Mid_Rim|0|1
Meserian|Meserian_system|Not in SWGalaxyMap|NULL|NULL|O4|Nijune_sector|Outer_Rim_Territories|0|1
Meshakia|Meshakia_system|Not in SWGalaxyMap|NULL|NULL|Q14|Likasha_sector|Mid_Rim|0|1
Messert|Messert_system|NULL|7739.49|-361.81|Q10|Mytaranor_sector|Mid_Rim|4|1
Messia|Messia_system|Not in SWGalaxyMap|NULL|NULL|M11|NULL|Core_Worlds|0|1
Mestra|Mestra_system|Not in SWGalaxyMap|NULL|NULL|M20|Minos_Cluster|Outer_Rim_Territories|0|1
Metalorn|Metalorn_system|NULL|9150.91|2660.55|R8|Talcene_sector|Mid_Rim|2|1
Metellos|Metellos_system|NULL|-202.62|18.42|K9|Corusca_sector|Core_Worlds|3|1
Metharg|Metharg_system|Not in SWGalaxyMap|NULL|NULL|O17|Hook_Nebula|Outer_Rim_Territories|0|1
Mev|Mev_system|NULL|-1003.73|-13245.9|K18|Anoat_sector|Outer_Rim_Territories|4|1
Mexeluine|Mexeluine_system|NULL|-1345.56|-12537|K18|Anoat_sector|Outer_Rim_Territories|4|1
Mezeg|Mezeg_system|Not in SWGalaxyMap|NULL|NULL|N7|Mezeg_sector|Mid_Rim|0|1
Mhalanduin|Mhalanduin_system|Not in SWGalaxyMap|NULL|NULL|R12|Oktos_sector|Mid_Rim|0|1
Midani|Midani_system|Not in SWGalaxyMap|6799.61|-12984.8|P18|Thuris_sector|Outer_Rim_Territories|0|1
Middian|Middian_system|NULL|6005.54|-4480.19|P12|Ombakond_sector|Expansion_Region|1|0
Miele Nova|Miele_Nova_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Core_Worlds|0|1
Miglar|Miglar_system|Not in SWGalaxyMap|NULL|NULL|O4|Morshdine_sector|Outer_Rim_Territories|0|1
Mijos|Mijos_system|NULL|-1449.61|-12523.5|K18|Anoat_sector|Outer_Rim_Territories|4|1
Mika|Mika_system|NULL|9619.27|-10729|R17|Arkanis_sector|Outer_Rim_Territories|4|1
Mikaster|Mikaster_system|Not in SWGalaxyMap|NULL|NULL|N15|Mikaster_sector|Expansion_Region|0|1
Miko|Miko_system|Not in SWGalaxyMap|NULL|NULL|Q11|Esaga_sector|Mid_Rim|0|1
Mil Velay|Mil_Velay_system|Not in SWGalaxyMap|NULL|NULL|M8|NULL|Inner_Rim|0|1
Mila|Mila_system|Map is on Project HeadCanon|NULL|NULL|O14|Brak_sector|Expansion_Region|0|1
Milagro|Milagro_system|NULL|5402.98|-6763.66|O14|Chaykin_sector|Expansion_Region|4|1
Milarian|Milarian_system|NULL|9271.49|-9702.77|R16|Trans-Nebular_sector|Mid_Rim|4|1
Millinar|Millinar_system|NULL|5214.54|803.56|O9|Hapes_Cluster|Inner_Rim|6|1
Minashee|Minashee_system|NULL|-829.55|6926.72|K5|Cassander_sector|Outer_Rim_Territories|4|1
Minavar|Minavar_system|Not in SWGalaxyMap|NULL|NULL|U10|Bheriz_sector|Outer_Rim_Territories|0|1
Mindabaal|Mindabaal_system|NULL|-2400.27|-5610.42|J13|NULL|Inner_Rim|3|1
Mindemir|Mindemir_system|Not in SWGalaxyMap|NULL|NULL|N10|NULL|Colonies|0|1
Minkring|Minkring_system|Not in SWGalaxyMap|NULL|NULL|M9|Shelsha_sector|Colonies|0|1
Minntaa|Minntaa_system|Not in SWGalaxyMap|NULL|NULL|S5|Nilgaard_sector|Outer_Rim_Territories|0|1
Minntooine|Minntooine_system|NULL|13466.3|4831.91|T6|Calamari_sector|Outer_Rim_Territories|4|1
Minoth|Minoth_system|Not in SWGalaxyMap|NULL|NULL|J16|Masla_sector|Mid_Rim|0|1
Mirak Major|Mirak_Major_system|Not in SWGalaxyMap|NULL|NULL|M14|NULL|Inner_Rim|0|1
Mirgoshir|Mirgoshir_system|NULL|2186.09|6295.72|M5|Lahara_sector|Outer_Rim_Territories|2|1
Mirial|Mirial_system|NULL|8164.78|8474.35|Q4|Illisurevimurasi_sector|Outer_Rim_Territories|2|1
Mirit|Mirit_system|NULL|-710.11|1112.13|K9|NULL|Colonies|3|1
Mirnic|Mirnic_system|Not in SWGalaxyMap|NULL|NULL|M18|Seswenna_sector|Outer_Rim_Territories|0|1
Miro|Miro_system|Not in SWGalaxyMap|NULL|NULL|K6|Fath_sector|Outer_Rim_Territories|0|1
Mirshaf|Mirshaf_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Core_Worlds|0|1
Mirshilan|Mirshilan_system|Not in SWGalaxyMap|NULL|NULL|R17|Dalchon_sector|Outer_Rim_Territories|0|1
Mis-Tenek|Mis-Tenek_system|Not in SWGalaxyMap|NULL|NULL|S15|Manda_sector|Mid_Rim|0|1
Misnor|Misnor_system|Not in SWGalaxyMap|NULL|NULL|O4|Meram_sector|Outer_Rim_Territories|0|1
Mistar|Mistar_system|Not in SWGalaxyMap|NULL|NULL|N5|Tragan_Cluster|Outer_Rim_Territories|0|1
Mittoblade|Mittoblade_system|Not in SWGalaxyMap|NULL|NULL|K8|NULL|Inner_Rim|0|1
Miv'rah|Miv'rah_system|Not in SWGalaxyMap|NULL|NULL|R17|Gaulus_sector|Outer_Rim_Territories|0|1
Mizra|Mizra_system|Not in SWGalaxyMap|NULL|NULL|O8|NULL|Inner_Rim|0|1
Miztoc|Miztoc_system|NULL|-219.11|-10944.4|K17|Irnaj_sector|Mid_Rim|3|1
Mneon|Mneon_system|Not in SWGalaxyMap|NULL|NULL|T9|Calaron_sector|Outer_Rim_Territories|0|1
Mobetta|Mobetta_system|Not in SWGalaxyMap|NULL|NULL|M20|Airam_sector|Outer_Rim_Territories|0|1
Modus|Modus_system|NULL|5099.27|883.08|O9|Hapes_Cluster|Inner_Rim|6|1
Mogoshyn|Mogoshyn_system|NULL|7255.56|6791.61|P5|Gordian_Reach|Outer_Rim_Territories|4|1
Mokivj|Mokivj_system|NULL|-6068.35|-9398.57|G16|Pacanth_Reach|Outer_Rim_Territories|3|0
Mokk|Mokk_system|NULL|4285.49|-781.38|N10|NULL|Inner_Rim|3|1
Molavar|Molavar_system|NULL|10984.4|-8374.63|S15|Abrion_sector|Outer_Rim_Territories|2|1
Moloskia|Moloskia_system|Not in SWGalaxyMap|NULL|NULL|N15|Mbandamonte_sector|Expansion_Region|0|1
Momansi|Momansi_system|NULL|5004.84|-8256.69|O15|Brevost_sector|Expansion_Region|3|1
Mon Gazza|Mon_Gazza_system|NULL|7742.19|-9217.09|Q16|Lambda_sector|Mid_Rim|2|1
Mon Torri|Mon_Torri_system|Not in SWGalaxyMap|NULL|NULL|P7|Msst_sector|Mid_Rim|0|1
Monadin|Monadin_system|Not in SWGalaxyMap|NULL|NULL|M10|Kuat_sector|Core_Worlds|0|1
Monastery|Monastery_system|NULL|7658.8|-7444.52|Q14|Haserian_sector|Mid_Rim|2|1
Mondress|Mondress_system|NULL|-2838.06|3144.83|J7|Mondress_sector|Expansion_Region|3|1
Monhudle|Monhudle_system|NULL|-943.86|6676.95|K5|Cassander_sector|Outer_Rim_Territories|4|1
Monic|Monic_system|Not in SWGalaxyMap|NULL|NULL|R3|NULL|Wild_Space|0|1
Monor|Monor_system|NULL|6388.94|-8102.09|P15|Doldur_sector|Mid_Rim|3|1
Montitia|Montitia_system|NULL|-2497.61|-8330.54|J15|Montitian_Giant_sector|Expansion_Region|3|1
Moobia|Moobia_system|Not in SWGalaxyMap|NULL|NULL|R10|Kastolar_sector|Mid_Rim|0|1
Moog Mot|Moog_Mot_system|Not in SWGalaxyMap|NULL|NULL|S8|Tharin_sector|Outer_Rim_Territories|0|1
Mooga|Mooga_system|Not in SWGalaxyMap|NULL|NULL|Q7|Perkell_sector|Mid_Rim|0|1
Moonus Mandel|Moonus_Mandel_system|NULL|9312.25|-6069.83|R14|Bothan_sector|Mid_Rim|2|1
Moorja|Moorja_system|NULL|1136.29|-7732.17|L15|NULL|Inner_Rim|3|1
Moorjhone|Moorjhone_system|Not in SWGalaxyMap|NULL|NULL|R7|Jospro_sector|Outer_Rim_Territories|0|1
Morado|Morado_system|Not in SWGalaxyMap|NULL|NULL|Q11|Hune_sector|Mid_Rim|0|1
Moralan|Moralan_system|NULL|12497.1|-1039.15|T10|NULL|Hutt_Space|3|1
Moravia|Moravia_system|Not in SWGalaxyMap|NULL|NULL|Q16|Lambda_sector|Mid_Rim|0|1
Mordagon|Mordagon_system|NULL|7338.37|-3502.13|P12|Authala_sector|Expansion_Region|3|1
Mordis|Mordis_system|Not in SWGalaxyMap|NULL|NULL|P16|Lambda_sector|Mid_Rim|0|1
Morellia|Morellia_system|NULL|11474.7|9763.99|S3|Morellian_Commonwealth|Wild_Space|3|1
Morgania|Morgania_system|Not in SWGalaxyMap|NULL|NULL|S14|Yminis_sector|Outer_Rim_Territories|0|1
Morishim|Morishim_system|NULL|-469.72|7337.36|K5|Albarrio_sector|Outer_Rim_Territories|4|1
Moro|Moro_system|Not in SWGalaxyMap|-3601.56|4039.08|I7|Rago_sector|Mid_Rim|0|1
Morobe|Morobe_system|NULL|3364.79|-2338.08|N11|Morobe_sector|Colonies|3|1
Morseer|Morseer_system|Not in SWGalaxyMap|NULL|NULL|O6|Quelii_sector|Outer_Rim_Territories|0|1
Morton|Morton_system|Not in SWGalaxyMap|NULL|NULL|N15|Majoor_sector|Expansion_Region|0|1
Morturia|Morturia_system|Not in SWGalaxyMap|NULL|NULL|L4|Relgim_sector|Outer_Rim_Territories|0|1
Morvogodine|Morvogodine_system|Not in SWGalaxyMap|NULL|NULL|T9|Calaron_sector|Outer_Rim_Territories|0|1
Moseum|Moseum_system|Not in SWGalaxyMap|NULL|NULL|O6|Thesme_sector|Outer_Rim_Territories|0|1
Moshaw|Moshaw_system|Wookieepedia does not give a system name, but I assume the Moshaw Dark Star is located in a known system.|NULL|NULL|M18|Seswenna_sector|Outer_Rim_Territories|0|1
Moskk|Moskk_system|Not in SWGalaxyMap|NULL|NULL|K5|Albarrio_sector|Outer_Rim_Territories|0|1
Mossak|Mossak_system|NULL|10190.6|5548.77|R6|Thanium_sector|Outer_Rim_Territories|4|1
Mosu|Mosu_system|Not in SWGalaxyMap|NULL|NULL|M6|Cademimu_sector|Outer_Rim_Territories|0|1
Motexx|Motexx_system|NULL|2225.54|-4842.2|M13|NULL|Colonies|3|1
Movris|Movris_system|Not in SWGalaxyMap.|2006.95|4958.9|M6|Noonian_sector|Outer_Rim_Territories|0|1
Mowgle|Mowgle_system|Not in SWGalaxyMap|NULL|NULL|M10|Demophon_sector|Core_Worlds|0|1
Msst|Msst_system|NULL|6076.78|3465.3|P7|Msst_sector|Mid_Rim|3|1
Mugaar|Mugaar_system|NULL|-1222.66|-12148.3|K18|Bruanii_sector|Mid_Rim|5|1
Mulatan|Mulatan_system|NULL|11386.5|-1261.58|S10|Bootana_Hutta|Hutt_Space|3|1
Mullan|Mullan_system|NULL|12293.8|5290.22|T6|Keldrath_sector|Outer_Rim_Territories|4|1
Munlali Mafir|Munlali_Mafir_system|Map is on Project HeadCanon|NULL|NULL|G5|NULL|Unknown_Regions|0|1
Muntuur|Muntuur_system|Not in SWGalaxyMap|NULL|NULL|P14|Sloo_sector|Mid_Rim|0|1
Murakam|Murakam_system|Not in SWGalaxyMap|NULL|NULL|M11|NULL|Deep_Core|0|1
Murgo|Murgo_system|SWGalaxyMap puts these coords in the Mid Rim.|-3881.19|3500.07|I7|NULL|Wild_Space|3|1
Murk|Murk_system|NULL|-5103.93|-10267.3|H16|Moddell_sector|Outer_Rim_Territories|5|1
Murkhana|Murkhana_system|NULL|10989.6|4900.73|S6|Auril_sector|Outer_Rim_Territories|3|1
Murninkam|Murninkam_system|Not in SWGalaxyMap|NULL|NULL|O3|Corva_sector|Outer_Rim_Territories|0|1
Musson|Musson_system|Not in SWGalaxyMap|NULL|NULL|Q16|Karthakk_sector|Outer_Rim_Territories|0|1
Mussubir|Mussubir_system|NULL|297.62|-11712.7|L17|Senex_sector|Mid_Rim|4|1
Mustafar|Mustafar_system|NULL|267.85|-14770.1|L19|Atravis_sector|Outer_Rim_Territories|1|1
Muunilinst|Muunilinst_system|NULL|-1207.52|8254.65|K4|Obtrexta_sector|Outer_Rim_Territories|2|1
Muuria|Muuria_system|Not in SWGalaxyMap|NULL|NULL|M13|NULL|Inner_Rim|0|1
Muzara|Muzara_system|NULL|-1147.61|2736.11|K8|Trestis_sector|Expansion_Region|3|1
Muzzli|Muzzli_system|Not in SWGalaxyMap|NULL|NULL|O15|Citlik_sector|Expansion_Region|0|1
Mycroft|Mycroft_system|Not in SWGalaxyMap|NULL|NULL|K9|Fakir_sector|Colonies|0|1
Mygeeto|Mygeeto_system|NULL|-763.84|7409.65|K5|Albarrio_sector|Outer_Rim_Territories|1|1
Mylok|Mylok_system|Not in SWGalaxyMap|NULL|NULL|L20|Airam_sector|Outer_Rim_Territories|0|1
Mynockra|Mynockra_system|Not in SWGalaxyMap|-1146.64|5716.74|K6|Prefsbelt_sector|Outer_Rim_Territories|0|1
Myomar|Myomar_system|NULL|-1894.28|3085.65|J7|Deadalis_sector|Expansion_Region|5|1
Myrenia|Myrenia_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Core_Worlds|0|1
Myrkr|Myrkr_system|NULL|4061.32|3524.21|N7|NULL|Inner_Rim|4|1
Mytaranor|Mytaranor_system|NULL|7167.97|-151.52|P10|Mytaranor_sector|Mid_Rim|3|1
Mytus|Mytus_system|NULL|11001.4|10030.8|S3|NULL|Wild_Space|2|1
N'Zoth|N'Zoth_system|NULL|-1435.35|-866.51|K10|Farlax_sector|Core_Worlds|6|1
N'dian|N'dian_system|Not in SWGalaxyMap|NULL|NULL|R6|Spadja_sector|Outer_Rim_Territories|0|1
NCW-781|NCW-781_system|Not in SWGalaxyMap|NULL|NULL|H18|NULL|Wild_Space|0|1
Naalol|Naalol_system|NULL|309.8|-10615.6|L17|Spirva_sector|Mid_Rim|3|1
Naboo|Naboo_system|NULL|5016.62|-10608.5|O17|Chommel_sector|Mid_Rim|1|1
Nadhe|Nadhe_system|Not in SWGalaxyMap|NULL|NULL|Q6|Rolion_sector|Outer_Rim_Territories|0|1
Nadiem|Nadiem_system|NULL|14130.5|-2752.61|U11|Baxel_sector|Outer_Rim_Territories|3|1
Nah'Malis|Nah'Malis_system|These coords are probably wrong. Check sources!|2741.13|2741.13|M21|Kathol_sector|Outer_Rim_Territories|4|1
Najarka|Najarka_system|NULL|-2196.31|-14178.5|J19|Rayter_sector|Outer_Rim_Territories|4|1
Nak Shimor|Nak_Shimor_system|Not in SWGalaxyMap|NULL|NULL|M9|NULL|Colonies|0|1
Nakrikal|Nakrikal_system|Not in SWGalaxyMap|3256.29|-11464.1|N17|Grumani_sector|Outer_Rim_Territories|0|1
Naldar|Naldar_system|Not in SWGalaxyMap|NULL|NULL|S7|Phelleem_sector|Outer_Rim_Territories|0|1
Nalrith|Nalrith_system|Not in SWGalaxyMap|NULL|NULL|N20|Rseik_sector|Outer_Rim_Territories|0|1
Nalyd|Nalyd_system|Not in SWGalaxyMap|NULL|NULL|S7|Tharin_sector|Outer_Rim_Territories|0|1
Nam'ta|Nam'ta_system|NULL|1311.2|7005.31|L5|Atrivis_sector|Outer_Rim_Territories|4|1
Nam Priax|Nam_Priax_system|Not in SWGalaxyMap|NULL|NULL|S5|Nilgaard_sector|Outer_Rim_Territories|0|1
Namadii|Namadii_system|NULL|-3114.03|4712.75|I6|Churnis_sector|Mid_Rim|2|1
Namaryne|Namaryne_system|NULL|2326.47|-2614.52|M11|NULL|Core_Worlds|3|1
Namore|Namore_system|Not in SWGalaxyMap|NULL|NULL|L13|NULL|Colonies|0|1
Nanta-Ri|Nanta-Ri_system|Not in SWGalaxyMap|NULL|NULL|K10|Farlax_sector|Core_Worlds|0|1
Nantama|Nantama_system|NULL|357.98|-11883.5|L17|Senex_sector|Mid_Rim|5|1
Nanth'ri|Nanth'ri_system|NULL|7939.28|-3109.28|Q12|Kurost_sector|Mid_Rim|2|1
Nantuker|Nantuker_system|NULL|5161.38|673.05|O9|Hapes_Cluster|Inner_Rim|7|1
Naos|Naos_system|NULL|11555.1|-12141.1|S18|NULL|Wild_Space|2|1
Naporar|Naporar_system|NULL|-8727.65|2256.76|F8|Chiss_Ascendancy|Unknown_Regions|4|1
Nar Bo Sholla|Nar_Bo_Sholla_system|NULL|10288.8|-1406.02|R10|NULL|Hutt_Space|3|1
Nar Chunna|Nar_Chunna_system|NULL|11228.2|-1446.25|S10|Bootana_Hutta|Hutt_Space|4|1
Nar Haaska|Nar_Haaska_system|NULL|13215.2|-2235.42|T11|NULL|Hutt_Space|4|1
Nar Kaaga|Nar_Kaaga_system|NULL|10567.6|-4965.64|S13|NULL|Hutt_Space|2|1
Nar Kreeta|Nar_Kreeta_system|NULL|10638.9|-533.37|S10|NULL|Hutt_Space|3|1
Nara|Nara_system|NULL|418.65|1001.16|L9|NULL|Colonies|3|1
Narg|Narg_system|Not in SWGalaxyMap|NULL|NULL|J19|Rayter_sector|Outer_Rim_Territories|0|1
Narigus|Narigus_system|Not in SWGalaxyMap|NULL|NULL|O6|Belsmuth_sector|Outer_Rim_Territories|0|1
Narrant|Narrant_system|Not in SWGalaxyMap|NULL|NULL|J17|Narrant_sector|Mid_Rim|0|1
Nars|Nars_system|NULL|607.44|-11951.7|L17|Senex_sector|Mid_Rim|4|1
Narth|Narth_system|Not in SWGalaxyMap|NULL|NULL|N18|Mayagil_sector|Outer_Rim_Territories|0|1
Narvath|Narvath_system|Not in SWGalaxyMap|NULL|NULL|O14|Narvath_sector|Expansion_Region|0|1
Natalon|Natalon_system|NULL|-1454.08|-9414.57|K16|Piryn_Shar_sector|Expansion_Region|3|1
Nath Goordi|Nath_Goordi_system|Not in SWGalaxyMap|NULL|NULL|Q7|Tennuutta_sector|Mid_Rim|0|1
Nathas|Nathas_system|Not in SWGalaxyMap|NULL|NULL|J12|Questal_sector|Core_Worlds|0|1
Nathema|Nathema_system|NULL|11021|7705.52|S4|Chorlian_sector|Outer_Rim_Territories|3|1
Natinati|Natinati_system|Not in SWGalaxyMap|NULL|NULL|S4|NULL|Wild_Space|0|1
Nativum|Nativum_system|Not in SWGalaxyMap|NULL|NULL|R9|Halla_sector|Mid_Rim|0|1
Nauton|Nauton_system|Not in SWGalaxyMap|NULL|NULL|Q9|Taldot_sector|Mid_Rim|0|1
Nazzri|Nazzri_system|NULL|6369.59|1045.02|P9|Lantillian_sector|Mid_Rim|2|1
Near Indosa|Near_Indosa_system|NULL|6636.61|5524.6|P6|Gordian_Reach|Outer_Rim_Territories|4|1
Near Pando|Near_Pando_system|NULL|11691.8|-6177.9|S14|NULL|Hutt_Space|3|1
Neary|Neary_system|Not in SWGalaxyMap|NULL|NULL|T9|Calaron_sector|Outer_Rim_Territories|0|1
Necr'ygor|Necr'ygor_system|Not in SWGalaxyMap|NULL|NULL|O16|Chommel_sector|Mid_Rim|0|1
Nedij|Nedij_system|NULL|7986.28|-14268.1|Q19|Samix_sector|Outer_Rim_Territories|3|1
Needan|Needan_system|NULL|-3461.43|-16228.1|I20|NULL|Wild_Space|3|1
Neelabi|Neelabi_system|Not in SWGalaxyMap|NULL|NULL|Q17|Kiblini_sector|Outer_Rim_Territories|0|1
Neelanon|Neelanon_system|NULL|670.59|-11946.9|L17|Senex_sector|Mid_Rim|5|1
Neelgaimon|Neelgaimon_system|NULL|8498.59|9363.28|Q3|Xappyh_sector|Outer_Rim_Territories|3|1
Neimoidia|Neimoidia_system|NULL|2828.45|-899.76|M10|Neimoidian_space|Colonies|5|1
Neka|Neka_system|Not in SWGalaxyMap|NULL|NULL|L4|Raioballo_sector|Outer_Rim_Territories|0|1
